ID;URL;NOME FILE;NOME ATTUALE;TESTO ALT;TESTO NEL TAG;FORMATO;STATUS
155;https://www.ansa.it/sito/img/bt_print.png;bt_print.png;155.png;fromCss;;.png;200
156;https://www.ansa.it/campania/;;;;Campania;;
157;https://www.ansa.it/sito/img/arrow_green_349x65.png;arrow_green_349x65.png;157.png;fromCss;;.png;200
158;https://www.ansa.it/sito/notizie/speciali/aziende_emergenza_covid19/index.shtml;index.shtml;;;Aziende ed Emergenza Covid19;;
159;https://www.ansa.it/sito/img/ico_player_out_19x19.png;ico_player_out_19x19.png;159.png;fromCss;;.png;200
160;https://www.ansa.it/sito/notizie/mondo/nordamerica/nordamerica.shtml;nordamerica.shtml;;;Nord America;;
161;https://www.ansa.it/canale_lifestyle/photogallery/index.shtml;index.shtml;;;Foto;;
162;https://www.ansa.it/sito/videogallery/video.shtml;video.shtml;;;Video;;
163;https://www.ansa.it/sito/notizie/economia/2021/04/13/covid-commercianti-a-circo-massimo-lasciati-in-mutande_6aa5f6cf-bf22-442c-953c-c85a2f354db8.html;covid-commercianti-a-circo-massimo-lasciati-in-mutande_6aa5f6cf-bf22-442c-953c-c85a2f354db8.html;;;Esercenti in piazza in 21 cittàTensione al Circo Massimo;;
164;https://www.ansa.it/webimages/img_210x145/2021/4/13/aa533a26c417676757afdd136a474d2e.jpg;aa533a26c417676757afdd136a474d2e.jpg;164.jpg;null (ANSA);;.jpg;200
165;https://www.ansa.it/canale_legalita_scuola/notizie/miur/index.shtml;index.shtml;;;MIUR;;
166;https://www.ansa.it/canale_viaggiart/it/notizie/postit/2020/09/06/crociere-costa-deliziosa-imbarcati-i-350-passeggeri_eb60f077-9c71-45bf-a64b-da204cb6a860.html;crociere-costa-deliziosa-imbarcati-i-350-passeggeri_eb60f077-9c71-45bf-a64b-da204cb6a860.html;;;Crociere: Costa Deliziosa, imbarcati i 350 passeggeri;;
167;https://www.ansa.it/sito/videogallery/italia/2021/04/13/cnr-carrozza-onorata-di-essere-la-prima-donna-a-ricoprire-questo-ruolo_1bd9685b-99f0-4000-b67b-0335497f3ac5.html;cnr-carrozza-onorata-di-essere-la-prima-donna-a-ricoprire-questo-ruolo_1bd9685b-99f0-4000-b67b-0335497f3ac5.html;;;;;
168;https://www.ansa.it/corporate/it/info/contattaci.html;contattaci.html;;;Contattaci;;
169;https://www.ansa.it/webimages/img_300x200/2020/7/6/5c65d627c5ead5c2723de21f559fef2c.jpg;5c65d627c5ead5c2723de21f559fef2c.jpg;169.jpg;Le start-up protagoniste del rilancio del Paese;;.jpg;200
170;https://www.ansa.it/sito/img/ico_grayDark_video_32x32.png;ico_grayDark_video_32x32.png;170.png;fromCss;;.png;200
171;https://www.ansa.it/sito/img/bt_header_podcast.png;bt_header_podcast.png;171.png;fromCss;;.png;200
172;https://www.ansa.it/sito/img/bt_share_plus.png;bt_share_plus.png;172.png;fromCss;;.png;200
173;https://www.ansa.it/finanza/scheda.shtml?code=CB.ITMC;scheda.shtml?code=CB.ITMC;173.jpg;;FTSE Italia Mid Cap Index;.jpg;200
174;https://www.ansa.it/webimages/img_300x200/2019/5/29/1d53bac343ebc8887e7df2f39761a34c.jpg;1d53bac343ebc8887e7df2f39761a34c.jpg;174.jpg;L'arena dell'IEM di Katowice;;.jpg;200
175;https://www.ansa.it/sito/notizie/sport/calcio/campionato.html?C=39&T=0;campionato.html?C=39&T=0;175.jpg;;Premier league;.jpg;200
176;https://www.ansa.it/sito/notizie/politica/2021/04/13/mattarella-il-legame-italia-usa-e-impegno-per-la-difesa-della-democrazia_cbaa5687-a09a-456d-8f7a-7063dd9b6fe2.html;mattarella-il-legame-italia-usa-e-impegno-per-la-difesa-della-democrazia_cbaa5687-a09a-456d-8f7a-7063dd9b6fe2.html;;;Mattarella: legame Italia-Usa è impegno per  difesa democrazia;;
177;https://www.ansa.it/webimages/img_115x80/2021/3/29/1c8531067ba24459810a590d069e1c31.jpg;1c8531067ba24459810a590d069e1c31.jpg;177.jpg; (ANSA);;.jpg;200
178;https://www.ansa.it/sito/notizie/tecnologia/hitech/2021/04/13/mercato-pc-in-crescita-nel-primo-trimestre-del-2021_8161dee4-a3a3-481d-ab09-789cbbe68646.html;mercato-pc-in-crescita-nel-primo-trimestre-del-2021_8161dee4-a3a3-481d-ab09-789cbbe68646.html;;;;;
179;https://www.ansa.it/webimages/img_85x60/2021/1/27/43c43294d1c3b8f4d4403922e806c191.jpg;43c43294d1c3b8f4d4403922e806c191.jpg;179.jpg;Giffoni: 'Sedici modi di dire Ciao' contro povertà educativa (ANSA);;.jpg;200
180;https://www.ansa.it/sito/img/bk_pattern_greenLight.png;bk_pattern_greenLight.png;180.png;fromCss;;.png;200
181;https://sb.scorecardresearch.com/beacon.js;beacon.js;;;;;
182;https://www.ansa.it/canale_saluteebenessere/notizie/postit/Aboca/2021/04/11/una-buona-respirazione-colonna-portante-della-salute_164b28af-2d62-43fa-9e6a-cdf3d313fe90.html;una-buona-respirazione-colonna-portante-della-salute_164b28af-2d62-43fa-9e6a-cdf3d313fe90.html;;;Una buona respirazione, colonna portante della salute;;
183;https://www.ansa.it/canale_lifestyle/notizie/people/2021/04/12/il-principe-harry-saluta-filippo-ciao-nonno-impertinente_6704affc-d544-40b2-b0cf-f136af6b5706.html;il-principe-harry-saluta-filippo-ciao-nonno-impertinente_6704affc-d544-40b2-b0cf-f136af6b5706.html;;;Il principe Harry saluta Filippo, 'ciao nonno impertinente';;
184;https://www.ansa.it/sito/img/arrow_box_office_down_25x25.png;arrow_box_office_down_25x25.png;184.png;fromCss;;.png;200
185;https://www.ansa.it/canale_saluteebenessere/notizie/postit/Janssen/2021/04/08/janssen-e-censis-partono-i-cantieri-per-la-sanita-del-futuro_4ff3ad90-e471-4076-8bd6-c767132f4d37.html;janssen-e-censis-partono-i-cantieri-per-la-sanita-del-futuro_4ff3ad90-e471-4076-8bd6-c767132f4d37.html;;;Janssen e Censis, partono i Cantieri per la sanità del futuro;;
186;https://www.ansa.it/sito/notizie/cultura/arte/arte.shtml;arte.shtml;;;Arte;;
187;https://www.ansa.it/sito/notizie/magazine/numeri/2019/03/31/laquila-10-anni-dopo-una-ricostruzione-a-meta_5064e970-5950-4a1a-9e63-2f7bb7d48170.html;laquila-10-anni-dopo-una-ricostruzione-a-meta_5064e970-5950-4a1a-9e63-2f7bb7d48170.html;;;Ricostruzione ancora a metà;;
188;https://www.ansa.it/canale_terraegusto/notizie/vino/index.shtml;index.shtml;;;Vino;;
189;https://www.google-analytics.com/analytics.js;analytics.js;;;;;
190;https://www.ansa.it/canale_scienza_tecnica/notizie/tecnologie/index.shtml;index.shtml;;;Tecnologie;;
191;https://www.ansa.it/canale_viaggiart/it/notizie/gusto/index.shtml;index.shtml;;;Gusto;;
192;https://www.ansa.it/webimages/img_210x145/2020/5/4/b438a5ec1b72adeaa587e7c2bc5cafb7.jpg;b438a5ec1b72adeaa587e7c2bc5cafb7.jpg;192.jpg;Oms: 'Interrompere la vendita degli animali selvatici nei mercati alimentari' (ANSA);;.jpg;200
193;https://www.ansa.it/ansa2030/notizie/storytelling/index.shtml;index.shtml;;;Storytelling;;
194;https://www.ansa.it/canale_scienza_tecnica/multimedia/index.shtml;index.shtml;;;Multimedia;;
195;https://www.ansa.it/sito/notizie/magazine/numeri/2018/12/28/war-games-nato-in-norvegia_acc4f230-68c2-4d87-a29c-988ebe060448.html;war-games-nato-in-norvegia_acc4f230-68c2-4d87-a29c-988ebe060448.html;;;War Games Nato in Norvegia;;
196;https://www.ansa.it/sito/img/dot_3x1_gray.png;dot_3x1_gray.png;196.png;fromCss;;.png;200
197;https://www.ansa.it/canale_scienza_tecnica/notizie/energia/index.shtml;index.shtml;;;Energia;;
198;https://www.ansa.it/sito/js/jquery.neosmart.fb.wall/loader-small.gif;loader-small.gif;198.gif;fromCss;;.gif;200
199;https://www.ansa.it/ansa2030/notizie/ansacom/2021/04/12/banca-generali-mossa-sostenibilita-e-digitale-temi-urgenti_121abfda-1c13-4ca5-9fdb-2b136699585a.html;banca-generali-mossa-sostenibilita-e-digitale-temi-urgenti_121abfda-1c13-4ca5-9fdb-2b136699585a.html;;;Banca Generali: Mossa, sostenibilità e digitale temi urgenti;;
200;https://optimized-by.4wnetwork.com/js/sdk.min.js;sdk.min.js;;;;;
201;https://www.ansa.it/webimages/img_300x200/2020/6/28/4334cff64a5f5dc6abd611dd20f62d3e.jpg;4334cff64a5f5dc6abd611dd20f62d3e.jpg;201.jpg;Dario Dongo nello scatto di Massimo Percossi;;.jpg;200
202;https://www.ansa.it/canale_lifestyle/notizie/moda/moda.shtml;moda.shtml;;;Moda;;
203;https://www.ansa.it/webimages/img_457x260/2021/3/22/095b163ca07fbb6f0b1a20de045a09d5.jpeg;095b163ca07fbb6f0b1a20de045a09d5.jpeg;203.jpeg;The Last Of Us - Part II, screenshot da PS4Pro. (Copyrights Naughty Dog) (ANSA);;.jpeg;200
204;https://www.ansa.it/sito/notizie/sport/calcio/2021/04/13/giudice-sportivo-un-turno-di-squalifica-a-ibrahimovic_c9b714cc-ca53-430c-8b1b-44ecb5194ee6.html;giudice-sportivo-un-turno-di-squalifica-a-ibrahimovic_c9b714cc-ca53-430c-8b1b-44ecb5194ee6.html;;;;;
205;https://www.ansa.it/mare/notizie/rubriche/shippingecantieri/shippingecantieri.shtml;shippingecantieri.shtml;;;Shipping e Cantieri;;
206;https://www.ansa.it/sito/notizie/sport/sport.shtml;sport.shtml;;;Sport;;
207;https://www.ansa.it/sito/img/dot_6x6_gray.png;dot_6x6_gray.png;207.png;fromCss;;.png;200
208;http://www.ansa.it/web/notizie/notiziari/englishmediaservice/englishmediaserviceoggi.shtml;englishmediaserviceoggi.shtml;;;English Service;;
209;https://www.ansa.it/sito/img/transparent_bgLight.png;transparent_bgLight.png;209.png;fromCss;;.png;200
210;https://www.ansa.it/canale_legalita_scuola/;;;;Legalità & Scuola;;
211;https://www.ansa.it/ricerca/ansait/search.shtml?temicaldi=Elisabetta;search.shtml?temicaldi=Elisabetta;211.jpg;;Elisabetta;.jpg;200
212;https://www.ansa.it/canale_legalita_scuola/notizie/csm/index.shtml;index.shtml;;;CSM - Consiglio Superiore della Magistratura;;
213;https://www.ansa.it/sito/img/bk_mm_photo.png;bk_mm_photo.png;213.png;fromCss;;.png;200
214;https://www.ansa.it/sito/img/bt_next_chapter.png;bt_next_chapter.png;214.png;fromCss;;.png;200
215;https://www.ansa.it/liguria/;;;;Liguria;;
216;https://www.ansa.it/piemonte/notizie/2021/04/13/tav-scontri-in-val-susa-per-lavori-nuovo-autoporto_ce9994f7-6e27-4b64-9657-6209a785a75e.html;tav-scontri-in-val-susa-per-lavori-nuovo-autoporto_ce9994f7-6e27-4b64-9657-6209a785a75e.html;;;Nuovi scontri in Val Susa Protesta per l'autoporto;;
217;https://www.ansa.it/sito/img/bt_zoom_23x25.png;bt_zoom_23x25.png;217.png;fromCss;;.png;200
218;https://www.ansa.it/webimages/img_141x127/2018/6/27/bf98aef0a26d54bf3f53c1498f6847fc.jpg;bf98aef0a26d54bf3f53c1498f6847fc.jpg;218.jpg;Le bellezze del Sulcis a picco sul mare in diretta streaming (ANSA);;.jpg;200
219;https://www.ansa.it/ricerca/ansait/search.shtml?temicaldi=Sultan;search.shtml?temicaldi=Sultan;219.jpg;;Sultan;.jpg;200
220;https://www.ansa.it/sito/img/sep_oriz_grayDark.png;sep_oriz_grayDark.png;220.png;fromCss;;.png;200
221;https://www.ansa.it/sito/img/bk_rhombusDark_202x202.png;bk_rhombusDark_202x202.png;221.png;fromCss;;.png;200
222;https://www.ansa.it/sito/img/bk_circle_blue_167x167.png;bk_circle_blue_167x167.png;222.png;fromCss;;.png;200
223;https://adsr.4wnetwork.com/js/fwloader.js;fwloader.js;;;;;
224;https://www.ansa.it/canale_viaggiart/it/notizie/postit/2020/09/26/camera-5-anni-di-crescita-40-mostre-e-220.000-visitatori-_c9ab03e2-c523-4dab-8121-ba0fcd8bfdb0.html;camera-5-anni-di-crescita-40-mostre-e-220.000-visitatori-_c9ab03e2-c523-4dab-8121-ba0fcd8bfdb0.html;;;Camera 5 anni di crescita, 40 mostre e 220.000 visitatori;;
225;https://www.ansa.it/sito/img/bk_column_index.png;bk_column_index.png;225.png;fromCss;;.png;200
226;https://www.ansa.it/sito/notizie/sport/moto/2021/04/13/moto-marini-in-portogallo-con-lobbiettivo-dei-primi-punti_4c4d1b59-aa30-4c01-8810-594907ca57ce.html;moto-marini-in-portogallo-con-lobbiettivo-dei-primi-punti_4c4d1b59-aa30-4c01-8810-594907ca57ce.html;;;;;
227;https://www.ansa.it/canale_legalita_scuola/notizie/anm/index.shtml;index.shtml;;;ANM - Associazione Nazionale Magistrati;;
228;https://www.ansa.it/sito/img/mobile-loader.gif;mobile-loader.gif;228.gif;fromCss;;.gif;200
229;https://www.ansa.it/sito/img/testata_osservatorio_intelligenza_artificiale_416x80.jpg;testata_osservatorio_intelligenza_artificiale_416x80.jpg;229.jpg;Osservatorio Intelligenza Artificiale (ANSA);;.jpg;200
230;https://www.ansa.it/sito/photostory/calcio/giornate/giornate.shtml;giornate.shtml;;;Le Fotovai;;
231;https://www.ansa.it/sito/notizie/mondo/africa/africa.shtml;africa.shtml;;;Africa;;
232;https://www.ansa.it/sito/img/bk_stock_container.png;bk_stock_container.png;232.png;fromCss;;.png;200
233;https://www.ansa.it/canale_ambiente/notizie/animali/index.shtml;index.shtml;;;Animali;;
234;https://www.ansa.it/sito/notizie/cultura/2021/04/11/paul-valery-e-litalia-evento-streaming-da-palazzo-farnese_550e03de-ccb5-4c61-9206-677907a89530.html;paul-valery-e-litalia-evento-streaming-da-palazzo-farnese_550e03de-ccb5-4c61-9206-677907a89530.html;;;Paul Valéry e l'Italia, evento streaming da Palazzo Farnese;;
235;https://www.ansa.it/canale_lifestyle/notizie/people/2021/04/12/tribu-in-lutto-a-vanuatu-dove-filippo-e-una-divinita_8bd356f1-f2f4-42d9-9aa4-8ed6205cd4f1.html;tribu-in-lutto-a-vanuatu-dove-filippo-e-una-divinita_8bd356f1-f2f4-42d9-9aa4-8ed6205cd4f1.html;;;Tribù in lutto a Vanuatu, dove Filippo è una divinità;;
236;https://www.ansa.it/sito/img/bk_channel_sitemap.png;bk_channel_sitemap.png;236.png;fromCss;;.png;200
237;https://www.ansa.it/sito/static/site_map.html;site_map.html;;;Mappa;;
238;https://www.ansa.it/ricerca/ansait/search.shtml?temicaldi=Filippo;search.shtml?temicaldi=Filippo;238.jpg;;Filippo;.jpg;200
239;https://www.ansa.it/sito/notizie/sport/2021/04/13/doping-procura-insulto-ispettore-20-giorni-di-stop-a-gasperini_513776d2-561f-40f6-a3e9-7775477bbe1e.html;doping-procura-insulto-ispettore-20-giorni-di-stop-a-gasperini_513776d2-561f-40f6-a3e9-7775477bbe1e.html;;;;;
240;https://www.ansa.it/sito/img/arrow_gray_2x9.png;arrow_gray_2x9.png;240.png;fromCss;;.png;200
241;https://www.ansa.it/toscana/;;;;Toscana;;
242;https://www.ansa.it/industry_4_0/notizie/competenze_territori/index.shtml;index.shtml;;;Competenze&Territori;;
243;https://www.ansa.it/sito/img/bt_share_gray.png;bt_share_gray.png;243.png;fromCss;;.png;200
244;https://www.ansa.it/sito/img/bk_bot_menuMedium.png;bk_bot_menuMedium.png;244.png;fromCss;;.png;200
245;https://www.ansa.it/motori/;;;;Motori;;
246;https://www.ansa.it/friuliveneziagiulia/;;;;Friuli V.G.;;
247;https://www.ansa.it/webimages/img_395x275/2021/4/13/f5a7586ca74767e22c2e6b7d127ed1c0.jpg;f5a7586ca74767e22c2e6b7d127ed1c0.jpg;247.jpg;Carlo Calenda (ANSA);;.jpg;200
248;https://www.ansa.it/ansa2030/notizie/infrastrutture_citta/index.shtml;index.shtml;;;Infrastrutture & Città;;
249;https://www.ansa.it/canale_scienza_tecnica/notizie/fisica_matematica/index.shtml;index.shtml;;;Fisica&Matematica;;
250;https://www.ansa.it/ansa2030/notizie/ansacom/2021/03/30/ferrarelle-diventa-societa-benefit-per-ridurre-suo-impatto_1e4df93c-69d5-4a96-b747-54de65866f6c.html;ferrarelle-diventa-societa-benefit-per-ridurre-suo-impatto_1e4df93c-69d5-4a96-b747-54de65866f6c.html;;;Ferrarelle diventa società benefit e racconta i suoi traguardi di sostenibilità;;
251;https://www.ansa.it/webimages/img_395x275/2021/4/1/7353580855e480ef3edec2a86c129d52.jpg;7353580855e480ef3edec2a86c129d52.jpg;251.jpg;Il presidente della Repubblica in una foto di archivio (ANSA);;.jpg;200
252;https://www.ansa.it/ansa2030/;;;;ANSA2030;;
253;https://www.ansa.it/canale_legalita_scuola/notizie/corte_costituzionale/index.shtml;index.shtml;;;Corte Costituzionale;;
254;https://www.ansa.it/webimages/img_395x275/2021/4/13/6bb0016b0e769679730f941a22b2394b.jpg;6bb0016b0e769679730f941a22b2394b.jpg;254.jpg;Attimi di tensione al Circo Massimo (ANSA);;.jpg;200
255;https://www.ansa.it/sito/notizie/cultura/tv/2021/04/12/anna-una-serie-pandemica-senza-adulti_cfc18fdb-6cb8-4bd3-9179-8e835e44c173.html;anna-una-serie-pandemica-senza-adulti_cfc18fdb-6cb8-4bd3-9179-8e835e44c173.html;;;Ammaniti, Anna e la speranza che muove il mondo;;
256;https://www.ansa.it/canale_motori/notizie/acquisti/acquisti.shtml;acquisti.shtml;;;Guida agli Acquisti;;
257;https://www.ansa.it/sito/img/bt_header_rss.png;bt_header_rss.png;257.png;fromCss;;.png;200
258;https://www.ansa.it/webimages/img_141x127/2021/4/13/46be3b5f0f3c38f5ce2879e082f98d0b.jpg;46be3b5f0f3c38f5ce2879e082f98d0b.jpg;258.jpg;Galloni,un onore guidare Reuters,migliore redazione al mondo (ANSA);;.jpg;200
259;https://www.ansa.it/sito/notizie/tecnologia/software_app/software_app.shtml;software_app.shtml;;;Software & App;;
260;https://www.ansa.it/sito/img/ico_green_photo_60x60.png;ico_green_photo_60x60.png;260.png;fromCss;;.png;200
261;https://www.ansa.it/webimages/img_300x200/2021/4/12/1b16b295dd15cd04eb90505ff2e5dc8c.jpg;1b16b295dd15cd04eb90505ff2e5dc8c.jpg;261.jpg;Suzuki V-Strom 650, Kit Freedom per viaggiare comodi (ANSA);;.jpg;200
262;https://www.ansa.it/sito/notizie/economia/home_bw_news.shtml;home_bw_news.shtml;;;Business Wire;;
263;https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/04/12/vaccini-in-arrivo-360mila-dosi-domani-anche-johnson-johnson_66bf9b27-82e6-478f-be35-adae290563f8.html;vaccini-in-arrivo-360mila-dosi-domani-anche-johnson-johnson_66bf9b27-82e6-478f-be35-adae290563f8.html;;;Vaccini, Gelmini: 'Dopo over 80 e fragili avanti a fasce età';;
264;https://www.ansa.it/sito/notizie/mondo/2021/03/11/fukushima-il-giappone-ricorda-la-catastrofe-del-2011_783acaa4-0da9-4fcd-beb9-9d252a926810.html;fukushima-il-giappone-ricorda-la-catastrofe-del-2011_783acaa4-0da9-4fcd-beb9-9d252a926810.html;;;Fukushima: il Giappone ricorda la catastrofe del 2011;;
265;https://www.ansa.it/sito/notizie/politica/2021/04/12/draghi-studia-aperture-ma-prima-fragili-a-sicuro_88c887c9-8a19-49f0-bdc4-b83571963a0b.html;draghi-studia-aperture-ma-prima-fragili-a-sicuro_88c887c9-8a19-49f0-bdc4-b83571963a0b.html;;;Draghi studia aperture, ma prima fragili al sicuro;;
266;https://www.ansa.it/corporate/it/;;;;Corporate Prodotti;;
267;https://www.ansa.it/sito/notizie/mondo/2021/04/13/nucleare-monito-delliran-agli-usa-contro-sabotaggio-e-sanzioni-_19102b72-526b-4bb1-946b-8e90ed40ace1.html;nucleare-monito-delliran-agli-usa-contro-sabotaggio-e-sanzioni-_19102b72-526b-4bb1-946b-8e90ed40ace1.html;;;Nucleare, monito Iran agli Usa contro 'sabotaggio e sanzioni';;
268;https://www.ansa.it/webimages/img_115x80/2021/1/12/c0c32f25a024190722a0904b1f1d1a57.jpg;c0c32f25a024190722a0904b1f1d1a57.jpg;268.jpg; (ANSA);;.jpg;200
269;https://www.ansa.it/webimages/img_85x60/2019/4/30/ffe826bfc9884eaec55a0547200187ee.jpg;ffe826bfc9884eaec55a0547200187ee.jpg;269.jpg;Nova Gorica-Gorizia Capitale europea cultura (ANSA);;.jpg;200
270;https://www.ansa.it/sito/img/ico_green_photo_32x32.png;ico_green_photo_32x32.png;270.png;fromCss;;.png;200
271;https://www.ansa.it/sito/img/bt_header_home.png;bt_header_home.png;271.png;fromCss;;.png;200
272;https://www.ansa.it/sito/img/bk_logo_int_edition_cyano.png;bk_logo_int_edition_cyano.png;272.png;fromCss;;.png;200
273;https://www.ansa.it/basilicata/;;;;Basilicata;;
274;https://www.ansa.it/umbria/;;;;Umbria;;
275;https://www.ansa.it/canale_scienza_tecnica/notizie/terra_poli/2021/04/13/clima-il-calo-dei-venti-cambia-il-foliage-autunnale-al-nord_5b0ab438-07c5-44db-b165-6d2ffe5a2404.html;clima-il-calo-dei-venti-cambia-il-foliage-autunnale-al-nord_5b0ab438-07c5-44db-b165-6d2ffe5a2404.html;;;FotoIl calo dei venti cambia il foliage autunnale al nord;;
276;https://www.ansa.it/canale_lifestyle/notizie/ansacom/WeWorld/2021/03/19/weworld-in-siria-10-anni-dopo-per-il-futuro-del-paese-_51fff7d3-1901-4a46-bd0e-f09d64a3f4ac.html;weworld-in-siria-10-anni-dopo-per-il-futuro-del-paese-_51fff7d3-1901-4a46-bd0e-f09d64a3f4ac.html;;;WeWorld, in Siria 10 anni dopo per il futuro del Paese;;
277;https://www.ansa.it/webimages/img_457x260/2021/4/13/cd5890fb23687f041d631d5603d189da.jpg;cd5890fb23687f041d631d5603d189da.jpg;277.jpg;;;.jpg;200
278;https://www.ansa.it/sito/img/menu_top/cd-arrow.svg;cd-arrow.svg;278.svg;fromCss;;.svg;200
279;;;;fromCss;;;
280;https://cdn-gl.imrworldwide.com/novms/js/2/nlsSDK600.bundle.min.js;nlsSDK600.bundle.min.js;;;;;
281;https://www.ansa.it/sito/static/privacy.html;privacy.html;;;Privacy;;
282;https://www.ansa.it/sito/notizie/cronaca/2021/04/12/vaticano-arrestato-broker-coinvolto-nella-compravendita-di-un-palazzo-a-londra_0c8ba80c-a05e-4ed6-9977-e8cb513d473a.html;vaticano-arrestato-broker-coinvolto-nella-compravendita-di-un-palazzo-a-londra_0c8ba80c-a05e-4ed6-9977-e8cb513d473a.html;;;Immobile del Vaticano a Londra, mandato di arresto per il broker Torzi;;
283;https://www.ansa.it/sito/img/ico_stock_dwn.png;ico_stock_dwn.png;282.png;-;;.png;200
284;https://www.ansa.it/canale_legalita_scuola/notizie/scuole/2021/04/13/universita-ateneo-pavia-festeggia-660-anni-dalla-fondazione_f9e539ad-6d46-4d5f-b507-ecd8eb63aac5.html;universita-ateneo-pavia-festeggia-660-anni-dalla-fondazione_f9e539ad-6d46-4d5f-b507-ecd8eb63aac5.html;;;;;
285;https://www.ansa.it/canale_motori/notizie/industria/industria.shtml;industria.shtml;;;Industria;;
286;https://www.ansa.it/sito/photogallery/primopiano/2021/04/12/la-gran-bretagna-torna-alla-normalita-file-ad-oxford-street-per-lo-shopping-e-pub-aperti_ce363ab9-c7f5-4c0f-88c5-b656c0998b15.html;la-gran-bretagna-torna-alla-normalita-file-ad-oxford-street-per-lo-shopping-e-pub-aperti_ce363ab9-c7f5-4c0f-88c5-b656c0998b15.html;;;Fotoracconto. La Gran Bretagna torna alla normalità, file ad Oxford Street per lo shopping e pub aperti;;
287;https://www.ansa.it/canale_motori/notizie/componentie_tech/componenti_tech.shtml;componenti_tech.shtml;;;Componenti & Tech;;
288;https://www.ansa.it/webimages/img_300x200/2019/6/24/387e561578931757d292564e2994de0d.jpg;387e561578931757d292564e2994de0d.jpg;287.jpg;Un ricordo di Pasolini al Pigneto;;.jpg;200
289;https://www.ansa.it/ansa2030/notizie/diritti_uguaglianze/index.shtml;index.shtml;;;Diritti & Uguaglianze;;
290;about:blank;about:blank;;;;;
291;https://www.ansa.it/sito/img/ico_stock_up.png;ico_stock_up.png;289.png;+;;.png;200
292;https://www.ansa.it/sito/img/arrow_vertical_grayUP.png;arrow_vertical_grayUP.png;290.png;fromCss;;.png;200
293;https://www.ansa.it/webimages/img_395x275/2021/4/12/79fe401da4c2e118dbc3b273800ad67b.jpg;79fe401da4c2e118dbc3b273800ad67b.jpg;291.jpg;Paul Valéry e l'Italia (ANSA);;.jpg;200
294;https://www.ansa.it/sito/photogallery/primopiano/2021/04/13/covid-confcommercio-a-genova-vaccini-ristori-riaperture_91f7754c-0c4d-4ea0-83c8-8589bd731841.html;covid-confcommercio-a-genova-vaccini-ristori-riaperture_91f7754c-0c4d-4ea0-83c8-8589bd731841.html;;;;;
295;https://www.ansa.it/sito/img/bk_mm_video.png;bk_mm_video.png;293.png;fromCss;;.png;200
296;https://www.ansa.it/webimages/img_115x80/2021/4/13/cddac3c0ef9f12f64e499de6ac1b5bca.0;cddac3c0ef9f12f64e499de6ac1b5bca.0;294.jpg; (ANSA);;.jpg;200
297;https://www.ansa.it/vela/;;;;Vela;;
298;https://www.ansa.it/sito/img/arms_mutuo.png;arms_mutuo.png;296.png;fromCss;;.png;200
299;https://www.ansa.it/webimages/img_115x80/2021/4/1/16676c62be338816608d93caa3c268ae.jpg;16676c62be338816608d93caa3c268ae.jpg;297.jpg; (ANSA);;.jpg;200
300;https://www.ansa.it/sito/img/bk_mm_tab_menu.png;bk_mm_tab_menu.png;298.png;fromCss;;.png;200
301;https://www.ansa.it/canale_legalita_scuola/notizie/consiglio_di_stato/index.shtml;index.shtml;;;Consiglio di Stato;;
302;https://www.ansa.it/canale_motori/notizie/postit/Speciale_Peugeot/2021/03/19/peugeot-rifter-il-multispazio-ora-e-anche-elettrico_a782b5ff-8f98-4a0b-85c7-131ff72ea5f7.html;peugeot-rifter-il-multispazio-ora-e-anche-elettrico_a782b5ff-8f98-4a0b-85c7-131ff72ea5f7.html;;;Peugeot Rifter, il multispazio ora è anche elettrico;;
303;https://www.ansa.it/sito/img/bt_recommended.png;bt_recommended.png;301.png;fromCss;;.png;200
304;https://www.ansa.it/sito/img/dot_1x3_lightGreen.png;dot_1x3_lightGreen.png;302.png;fromCss;;.png;200
305;https://www.ansa.it/ansa2030/notizie/green_blue/index.shtml;index.shtml;;;Green & Blue;;
306;https://www.ansa.it/canale_terraegusto/videogallery/video.shtml;video.shtml;;;VIDEO;;
307;https://www.ansa.it/webimages/img_300x200/2021/4/12/77b8e7338885bd2ac0dee096f70860af.jpg;77b8e7338885bd2ac0dee096f70860af.jpg;305.jpg;Covid: la pausa caffè si sposta in casa, 40% ha l'home bar (ANSA);;.jpg;200
308;https://www.ansa.it/sito/img/bk_special.png;bk_special.png;306.png;fromCss;;.png;200
309;https://www.ansa.it/sito/img/black_gradient.png;black_gradient.png;307.png;fromCss;;.png;200
310;https://www.ansa.it/webimages/img_210x145/2021/4/12/a1f8abf37da4049bcac8d7c456bc1590.jpg;a1f8abf37da4049bcac8d7c456bc1590.jpg;308.jpg;Anna (ANSA);;.jpg;200
311;https://plus.google.com/103423288952352800420;103423288952352800420;309.jpg;;;.jpg;200
312;https://www.ansa.it/canale_motori/videogallery/video.shtml;video.shtml;;;VIDEO;;
313;https://www.ansa.it/sito/img/dot_1x3_gray.png;dot_1x3_gray.png;311.png;fromCss;;.png;200
